개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,건물소유구분명,건물지상층수,건물지하층수,남성종사자수,다중이용업소여부,데이터갱신시점,도로명주소,발한실여부,사용끝지상층,사용끝지하층,사용시작지상층,사용시작지하층,상세영업상태명,상세영업상태코드,여성종사자수,영업상태코드,욕실수,위생업태명,전화번호,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
3300000,3300000-202-1980-00001,1980-09-24,폐업,2012-02-06,270.32,607-816,,동성탕,공동탕업,I,,3,,,N,2026-05-07 22:36:46,,N,,,,,폐업,02,,03,,공동탕업,0515020642,,,,388408.660844377    ,190939.823684456    ,부산광역시 동래구 사직동 136-5 ,2003-03-17 00:00:00
3300000,3300000-202-1981-01415,1981-12-09,폐업,2022-04-29,278.87,607-020,47804,동호탕,공동탕업,I,,3,1,,N,2026-05-07 22:36:47,부산광역시 동래구 동래로159번길 58-5 (복천동),N,1,0,1,0,폐업,02,,03,0,공동탕업,0515524436,,,,390331.918256769    ,191623.138752625    ,부산광역시 동래구 복천동 67-2 ,2022-04-29 17:15:04
3300000,3300000-202-1981-01490,1981-08-13,폐업,2024-07-29,294.00,607-828,47787,미화탕,공동탕업,I,,0,0,,N,2026-05-07 22:36:48,부산광역시 동래구 충렬대로375번길 61 (안락동),N,2,0,0,0,폐업,02,,03,0,공동탕업,0515231052,,,,391261.196100631    ,191014.861229246    ,부산광역시 동래구 안락동 429-15 ,2024-07-29 11:02:00
3300000,3300000-202-1981-01491,1981-11-04,폐업,2017-09-28,267.64,607-837,,남경탕,공동탕업,I,,3,0,,N,2026-05-07 22:36:47,부산광역시 동래구 금강로8번가길 24 (온천동),N,1,0,1,0,폐업,02,,03,0,공동탕업,0515532755,,,,388683.007945137    ,192220.618869369    ,부산광역시 동래구 온천동 797-2 ,2017-09-28 11:15:24
3300000,3300000-202-1982-01500,1982-08-28,폐업,2002-03-23,229.34,607-826,,화신탕,공동탕업,I,,0,0,,N,2026-05-07 22:36:48,,N,,,0,0,폐업,02,,03,0,공동탕업,0515235308,,,,392160.740477248    ,190812.738892913    ,부산광역시 동래구 안락동 470-1 ,2003-01-24 00:00:00
3300000,3300000-202-1982-01501,1982-09-14,폐업,2009-06-24,475.82,607-806,47743,석청탕,공동탕업,I,,3,,,N,2026-05-07 22:36:48,부산광역시 동래구 동래로79번길 19 (명륜동),N,2,,1,,폐업,02,,03,,공동탕업,0515583653,,,,389455.937022733    ,191975.463921055    ,부산광역시 동래구 명륜동 680-3 ,2016-02-05 11:06:16
3300000,3300000-202-1982-01502,1982-01-15,폐업,2004-10-15,267.53,607-817,,녹원탕,공동탕업,I,,3,,,N,2026-05-07 22:36:46,,N,,,,,폐업,02,,03,,공동탕업,0515052774,,,,388069.202284184    ,190329.673574564    ,부산광역시 동래구 사직동 104-12 ,2003-03-03 00:00:00
3300000,3300000-202-1983-01459,1983-11-22,폐업,2017-10-19,342.56,607-842,,보림탕,공동탕업,I,,3,1,,N,2026-05-07 22:36:47,부산광역시 동래구 미남로146번길 70 (온천동),N,2,0,1,0,폐업,02,,03,0,공동탕업,0515050714,,,,388792.735861696    ,191529.73745524     ,부산광역시 동래구 온천동 1453-5 ,2017-10-19 17:08:55
3300000,3300000-202-1983-01461,1983-11-21,폐업,2006-03-08,228.80,607-822,,수민탕,공동탕업,I,,3,,,N,2026-05-07 22:36:48,,N,2,,1,,폐업,02,,03,,공동탕업,0515527888,,,,389681.491999701    ,191070.967286782    ,부산광역시 동래구 수안동 3-11 ,2003-03-03 00:00:00
3300000,3300000-202-1983-01462,1983-11-05,폐업,2017-11-06,783.06,607-833,,동방온천사우나,공동탕업,I,,8,2,,N,2026-05-07 22:36:47,부산광역시 동래구 금강로 110 (온천동),N,4,0,2,0,폐업,02,,03,0,공동탕업,0515520178,,,,389291.717212958    ,192996.253435511    ,부산광역시 동래구 온천동 210-82 ,2017-11-06 17:01:02
3300000,3300000-202-1983-01464,1983-09-16,폐업,2012-06-22,316.60,607-120,47867,청화탕,공동탕업,I,,3,,,N,2026-05-07 22:36:47,"부산광역시 동래구 아시아드대로161번길 15-2 (사직동,,3번지)",N,2,,1,,폐업,02,,03,,공동탕업,0515028088,,,,387947.497054862    ,190739.800218727    ,"부산광역시 동래구 사직동 857-1 ,3번지 ",2003-06-30 00:00:00
3300000,3300000-202-1983-01465,1983-08-30,폐업,2007-05-02,264.70,607-815,,청웅탕,공동탕업,I,,2,,,N,2026-05-07 22:36:46,,N,2,,1,,폐업,02,,03,,공동탕업,0515010245,,,,387339.88687938     ,190613.60348815     ,부산광역시 동래구 사직동 42-11 ,2007-04-30 00:00:00
3300000,3300000-202-1983-01467,1983-12-30,폐업,2011-04-28,272.86,607-809,,문화탕,공동탕업,I,,,,,N,2026-05-07 22:36:47,,N,,,,,폐업,02,,03,,공동탕업,0515250533,,,,391713.466949021    ,191422.393592886    ,부산광역시 동래구 명장동 136-28 ,2003-07-07 00:00:00
3300000,3300000-202-1983-01468,1983-12-30,폐업,2014-01-13,204.90,607-809,47773,명일탕,공동탕업,I,,,,,N,2026-05-07 22:36:46,부산광역시 동래구 명장로22번길 29 (명장동),N,,,,,폐업,02,,03,,공동탕업,0515215858,,,,391459.560190181    ,191440.512699854    ,부산광역시 동래구 명장동 132-9 ,2005-07-18 00:00:00
3300000,3300000-202-1984-01458,1984-07-06,폐업,1990-10-19,332.96,607-842,,복천탕,공동탕업,I,,0,0,,N,2026-05-07 22:36:47,,N,,,0,0,폐업,02,,03,0,공동탕업,,,,,,,부산광역시 동래구 온천동 1446-83 ,2002-04-24 00:00:00
3300000,3300000-202-1984-01472,1984-04-10,폐업,1999-11-11,487.48,607-120,,수향탕,공동탕업,I,,0,0,,N,2026-05-07 22:36:47,,N,,,0,0,폐업,02,,03,0,공동탕업,0515022926,,,,387566.822274698    ,190846.24426438     ,부산광역시 동래구 사직동 25-10 ,2002-04-18 00:00:00
3300000,3300000-202-1954-01443,1954-01-31,폐업,2013-10-31,150.08,607-833,47712,금정탕,공동탕업,I,,,,,N,2026-05-07 22:36:47,부산광역시 동래구 금강공원로33번길 9 (온천동),N,1,,,,폐업,02,,03,,공동탕업,0515553666,,,,389419.182334492    ,193016.524643921    ,부산광역시 동래구 온천동 189-20 ,2003-03-03 00:00:00
3300000,3300000-202-1965-00001,1965-05-17,폐업,2008-02-01,214.20,607-832,,벽초탕,공동탕업,I,임대,1,,,N,2026-05-07 22:36:48,,N,1,,,,폐업,02,,03,,공동탕업,0515525755,,,,389363.925132549    ,193374.385446449    ,부산광역시 동래구 온천동 84-41 ,2004-07-19 00:00:00
3300000,3300000-202-1968-00001,1968-07-30,폐업,2005-02-16,201.73,607-833,,제일탕,공동탕업,I,,2,,,N,2026-05-07 22:36:47,,N,,,,,폐업,02,,03,,공동탕업,0515550395,,,,,,부산광역시 동래구 온천동 216 ,2003-03-03 00:00:00
3300000,3300000-202-1969-01422,1969-03-14,폐업,2018-06-20,219.70,607-805,47808,명조탕,공동탕업,I,,2,0,,N,2026-05-07 22:36:47,부산광역시 동래구 충렬대로237번길 131 (명륜동),N,1,0,1,0,폐업,02,,03,0,공동탕업,0515520202,,,,389578.215694691    ,191712.675484525    ,부산광역시 동래구 명륜동 586-3 ,2018-06-20 17:05:12
3300000,3300000-202-1969-01453,1969-10-25,폐업,1999-07-28,558.90,607-837,,정수탕,공동탕업,I,,0,0,,N,2026-05-07 22:36:47,,N,,,0,0,폐업,02,,03,0,공동탕업,0515552751,,,,388587.581384979    ,191798.98592822     ,부산광역시 동래구 온천동 1428-5 ,2002-04-18 00:00:00
3300000,3300000-202-1969-01454,1969-10-25,폐업,2012-02-06,558.90,607-837,,정수탕,공동탕업,I,,3,,,N,2026-05-07 22:36:46,,N,2,,1,,폐업,02,,03,,공동탕업,0515552751,,,,388587.581384979    ,191798.98592822     ,부산광역시 동래구 온천동 1428-5 ,2003-12-08 00:00:00
3300000,3300000-202-1972-00001,1972-02-01,폐업,2024-01-12,267.75,607-847,47742,명륜탕,공동탕업,I,,3,1,,N,2026-05-07 22:36:48,부산광역시 동래구 명륜로207번길 2 (명륜동),N,2,0,1,0,폐업,02,,03,0,공동탕업,0515537071,,,,389581.057263393    ,192334.347998115    ,부산광역시 동래구 명륜동 696-87 ,2024-01-12 16:54:51
3300000,3300000-202-1972-00003,1972-02-11,폐업,2016-04-28,164.89,607-837,,금정탕,공동탕업,I,,2,0,,N,2026-05-07 22:36:47,부산광역시 동래구 충렬대로95번다길 35 (온천동),N,1,0,1,0,폐업,02,,03,0,공동탕업,0515523020,,,,388548.489243916    ,192079.092670879    ,부산광역시 동래구 온천동 928-65 ,2014-12-18 10:57:40
3300000,3300000-202-1973-01489,1973-01-05,폐업,2007-12-18,171.75,607-827,,남문탕,공동탕업,I,,2,,,N,2026-05-07 22:36:48,,N,2,,1,,폐업,02,,03,,공동탕업,0515541568,,,,390663.35155073     ,190919.459447497    ,부산광역시 동래구 안락동 801-6 ,2004-01-08 00:00:00
3300000,3300000-202-1975-01495,1975-08-21,폐업,2001-12-13,202.50,607-830,,성화탕,공동탕업,I,,0,0,,N,2026-05-07 22:36:48,,N,,,0,0,폐업,02,,03,0,공동탕업,,,,,391485.295173593    ,190206.152474255    ,부산광역시 동래구 안락동 630-6 ,2002-04-18 00:00:00
3300000,3300000-202-2017-00001,2017-01-23,폐업,2017-02-21,.00,607-833,47709,대성관 온천,목욕장업 기타,I,,,,,N,2026-05-07 22:36:48,부산광역시 동래구 금강로124번길 19 (온천동),N,,,,,폐업,02,,03,,목욕장업 기타,,,,,389415.20340442     ,193131.590860807    ,부산광역시 동래구 온천동 215-1 ,2017-01-23 09:19:26
3300000,3300000-202-1996-01488,1996-06-17,폐업,1999-10-15,112.52,607-828,,안락탕,공동탕업,I,,0,0,,N,2026-05-07 22:36:48,,N,,,0,0,폐업,02,,03,0,공동탕업,0515034352,,,,391274.318783354    ,190714.833003571    ,부산광역시 동래구 안락동 528-1 ,2002-04-18 00:00:00
3300000,3300000-202-1996-01498,1996-07-10,폐업,1996-09-10,181.22,607-800,,문화탕,공동탕업,I,,0,0,,N,2026-05-07 22:36:46,,N,,,0,0,폐업,02,,03,0,공동탕업,,,,,,,부산광역시 동래구 낙민동 12-30 ,2002-04-24 00:00:00
3300000,3300000-202-1997-01427,1997-05-30,폐업,2011-03-08,693.57,607-801,,보림탕,공동탕업,I,,,,,N,2026-05-07 22:36:47,,N,2,,,,폐업,02,,03,,공동탕업,0515241600,,,,390724.427856927    ,190387.205145155    ,부산광역시 동래구 낙민동 84-8 보림프라자 401 ,2010-07-08 15:14:54
3300000,3300000-202-1997-01523,1997-12-27,폐업,2013-04-01,296.90,607-807,47751,조양탕,공동탕업,I,,4,1,,N,2026-05-07 22:36:47,부산광역시 동래구 시실로 208-1 (명장동),N,4,1,1,1,폐업,02,,03,,공동탕업,0515292535,,,,391265.154220395    ,191685.651180432    ,부산광역시 동래구 명장동 24-13 ,2012-03-07 14:44:45
3300000,3300000-202-1998-01426,1998-11-17,폐업,2008-09-12,371.28,607-804,47814,조은탕,공동탕업,I,,7,2,,N,2026-05-07 22:36:48,부산광역시 동래구 명륜로 106 (명륜동),N,4,,2,,폐업,02,,03,,공동탕업,0515582727,,,,389655.360752282    ,191344.913457427    ,부산광역시 동래구 명륜동 424 ,2016-02-11 14:06:30
3300000,3300000-202-2001-01519,2001-01-19,폐업,2023-08-14,469.29,607-840,47868,백옥대중탕,공동탕업,I,,11,2,,N,2026-05-07 22:36:47,부산광역시 동래구 쇠미로129번길 66 (온천동),N,,2,,1,폐업,02,,03,0,공동탕업,0515040358,,,,387419.887954343    ,191481.443083337    ,부산광역시 동래구 온천동 1649 ,2023-08-14 15:51:06
3300000,3300000-202-2002-00001,2002-01-10,폐업,2021-07-26,539.52,607-801,,문화탕,공동탕업,I,자가,4,1,,N,2026-05-07 22:36:46,부산광역시 동래구 온천천로337번길 38 (낙민동),N,3,0,2,0,폐업,02,,03,0,공동탕업,0515582942,,,,390177.801035247    ,190510.327318027    ,부산광역시 동래구 낙민동 76-17 ,2021-07-26 15:17:57
3300000,3300000-202-2002-00002,2002-08-12,폐업,2013-12-24,855.62,607-800,47878,범진목욕탕,공동탕업,I,,9,,,N,2026-05-07 22:36:46,부산광역시 동래구 충렬대로272번길 8 (낙민동),N,3,,2,,폐업,02,,03,,공동탕업,0515570559,,,,390165.708073779    ,191010.974257559    ,부산광역시 동래구 낙민동 222-7 ,2013-10-01 11:54:05
3300000,3300000-202-2003-00004,2003-08-29,폐업,2005-07-18,578.36,607-826,,백암레포츠대중탕,공동탕업,I,임대,4,1,,N,2026-05-07 22:36:46,,N,3,,2,,폐업,02,,03,2,공동탕업,0515318889,,,,392009.514329251    ,190600.217621466    ,부산광역시 동래구 안락동 462-11 ,2004-01-07 00:00:00
3300000,3300000-202-2003-00005,2003-09-06,폐업,2008-09-30,986.84,607-826,,낙천목욕탕,공동탕업,I,자가,4,1,,N,2026-05-07 22:36:46,,N,3,,2,,폐업,02,,03,2,공동탕업,0515289200,,,,392271.749126476    ,190953.372013501    ,부산광역시 동래구 안락동 468-50 ,2007-02-22 00:00:00
3300000,3300000-202-2003-00006,2003-09-06,폐업,2013-12-31,313.40,607-833,47712,천기토대중탕,공동탕업,I,자가,13,1,,N,2026-05-07 22:36:46,"부산광역시 동래구 금강공원로 37 (온천동,(지하1층))",N,,1,,1,폐업,02,,03,2,공동탕업,0515551040,,,,389367.860083317    ,193006.980331994    ,부산광역시 동래구 온천동 189-134 (지하1층) ,2005-07-18 00:00:00
3300000,3300000-202-2003-00007,2003-11-21,폐업,2011-02-28,"1,001.59",607-020,,복천탕,공동탕업,I,자가,4,,,N,2026-05-07 22:36:46,,N,3,,2,,폐업,02,,03,,공동탕업,0515559696,,,,389901.962433269    ,191523.287303991    ,부산광역시 동래구 복천동 254-1 ,2005-07-18 00:00:00
3300000,3300000-202-2004-00001,2004-01-20,폐업,2021-11-29,677.04,607-824,,동진찜질타운,공동탕업+찜질시설서비스영업,I,자가,6,1,,N,2026-05-07 22:36:46,"부산광역시 동래구 충렬대로245번길 32, 동진찜질타운 1,2,3,4층 (수안동)",N,4,0,2,0,폐업,02,,03,0,공동탕업+찜질시설서비스영업,0515542787,,,,,,부산광역시 동래구 수안동 341 동진찜질타운 ,2021-11-29 11:00:44
3300000,3300000-202-2004-00002,2004-02-17,폐업,2016-02-12,359.50,607-761,47781,삼성휘트니스클럽 목욕탕,공동탕업,I,,25,2,,N,2026-05-07 22:36:48,"부산광역시 동래구 명장로20번길 98, 101동 지하층 101호 (명장동, 삼성타운)",N,0,1,0,1,폐업,02,,03,0,공동탕업,0515224111,,,,391202.373979842    ,191289.345957951    ,부산광역시 동래구 명장동 63-9 삼성타운 101동 지하101호,2015-07-20 10:45:59
3300000,3300000-202-2004-00004,2004-09-30,폐업,2017-07-13,"1,324.54",607-826,47771,성일레포츠,공동탕업+찜질시설서비스영업,I,자가,6,1,,N,2026-05-07 22:36:46,부산광역시 동래구 명장로 153 (안락동),N,4,0,2,0,폐업,02,,03,0,공동탕업+찜질시설서비스영업,0515296668,,,,392333.26238725     ,190804.667916156    ,부산광역시 동래구 안락동 471-64 ,2017-07-13 17:24:25
3300000,3300000-202-2009-00001,2009-07-09,폐업,2012-02-13,207.72,607-834,,선샵,공동탕업,I,자가,4,1,,N,2026-05-07 22:36:48,,N,3,,3,,폐업,02,,03,2,공동탕업,0513212000,,,,389191.631006255    ,192742.538188126    ,부산광역시 동래구 온천동 440-8 ,2010-03-30 09:53:07
3300000,3300000-202-2003-00002,2003-04-04,영업/정상,,746.79,607-836,47824,지원탕,공동탕업,I,자가,8,1,,N,2026-05-07 22:36:48,부산광역시 동래구 중앙대로1307번길 40 (온천동),N,4,,2,,영업,01,,01,2,공동탕업,0515072007,,,,388960.773757767    ,191400.634805868    ,부산광역시 동래구 온천동 1441-37 ,2022-08-08 09:52:43
3300000,3300000-202-2003-00003,2003-08-23,영업/정상,,"1,070.13",607-816,47841,사직스포렉스,공동탕업,I,자가,6,1,1,N,2026-05-07 22:36:48,부산광역시 동래구 미남로 65 (사직동),Y,5,0,1,0,영업,01,2,01,0,공동탕업,0515022076,,,,388443.446853471    ,190909.361699725    ,부산광역시 동래구 사직동 136-8 ,2020-04-09 11:48:30
3300000,3300000-202-2004-00003,2004-07-20,영업/정상,,727.80,607-808,47779,성보사우나,공동탕업,I,자가,5,1,,N,2026-05-07 22:36:48,부산광역시 동래구 명안로 49 (명장동),N,4,0,2,0,영업,01,,01,0,공동탕업,0515222224,,,,391575.61989477     ,191101.204034129    ,부산광역시 동래구 명장동 102-41 ,2025-12-22 17:22:46
3300000,3300000-202-2004-00005,2004-10-08,영업/정상,,"1,076.72",607-832,47709,금천파크온천,공동탕업,I,자가,7,1,,N,2026-05-07 22:36:46,"부산광역시 동래구 금강로 140-1 (온천동,외4필지)",N,3,0,2,0,영업,01,,01,0,공동탕업,0515553285,,,,389387.093665536    ,193299.607734976    ,부산광역시 동래구 온천동 95-38 외4필지 ,2026-03-18 15:41:28
3300000,3300000-202-2005-00001,2005-02-02,영업/정상,,"1,113.92",607-814,47856,사직레포츠대중탕,공동탕업,I,자가,6,1,,N,2026-05-07 22:36:46,부산광역시 동래구 석사로17번길 6 (사직동),N,4,0,2,0,영업,01,,01,0,공동탕업,0515044390,,,,387702.137488091    ,190796.587271809    ,부산광역시 동래구 사직동 50-19 ,2025-01-14 11:11:16
3300000,3300000-202-2005-00002,2005-12-19,영업/정상,,587.36,607-826,47795,백암레포츠,공동탕업,I,자가,4,1,,N,2026-05-07 22:36:46,부산광역시 동래구 화현길 35 (안락동),N,3,,2,,영업,01,,01,,공동탕업,0515318889,,,,392009.514329251    ,190600.217621466    ,부산광역시 동래구 안락동 462-11 ,2007-11-13 11:16:49
3300000,3300000-202-2007-00001,2007-02-15,영업/정상,,743.20,607-120,47863,맑은샘사우나,공동탕업,I,,5,2,,N,2026-05-07 22:36:46,"부산광역시 동래구 사직로 80, 222동 501호 (사직동,쌍용예가 상가)",N,5,0,5,0,영업,01,,01,0,공동탕업,0515018703,,,,387144.17668815     ,190534.020672018    ,부산광역시 동래구 사직동 1017 쌍용예가 상가 222동 501호,2016-10-27 16:05:55
3300000,3300000-202-2007-00002,2007-04-23,영업/정상,,694.96,607-839,47846,미남스포렉스,공동탕업,I,자가,5,1,,N,2026-05-07 22:36:48,부산광역시 동래구 석사북로97번길 16 (온천동),N,3,,1,,영업,01,,01,,공동탕업,0515032812,,,,388168.707680389    ,191633.317798993    ,부산광역시 동래구 온천동 1234-1 ,2017-05-02 14:41:39
3300000,3300000-202-2008-00001,2008-06-25,영업/정상,,"1,046.14",607-832,47701,벽초온천,공동탕업,I,자가,4,1,,N,2026-05-07 22:36:48,부산광역시 동래구 금강로 145 (온천동),N,3,0,2,0,영업,01,,01,0,공동탕업,0515525755,,,,389363.925132549    ,193374.385446449    ,부산광역시 동래구 온천동 84-41 ,2021-06-18 17:04:52
3300000,3300000-202-2016-00001,2016-05-10,영업/정상,,359.50,607-808,47781,클래스윔 동래점,목욕장업 기타,I,임대,0,2,1,N,2026-05-07 22:36:48,"부산광역시 동래구 명장로20번길 90 (명장동, 삼성타운 101동(지하층))",N,0,0,0,1,영업,01,1,01,2,목욕장업 기타,,,,,391202.373979842    ,191289.345957951    ,부산광역시 동래구 명장동 63-9 ,2025-02-04 14:03:45
3300000,3300000-202-2017-00002,2017-02-21,영업/정상,,"1,380.56",607-833,47709,대성관온천,목욕장업 기타,I,,0,0,,N,2026-05-07 22:36:48,"부산광역시 동래구 금강로124번길 19, 2,3층 (온천동)",N,3,0,2,0,영업,01,,01,0,목욕장업 기타,0515581700,,,,389415.20340442     ,193131.590860807    ,부산광역시 동래구 온천동 215-1 ,2025-07-18 11:56:09
3300000,3300000-202-2017-00003,2017-08-09,영업/정상,,968.97,607-826,47771,성일 레포츠,목욕장업 기타,I,,6,0,0,N,2026-05-07 22:36:48,부산광역시 동래구 명장로 153 (안락동),N,4,0,1,0,영업,01,0,01,2,목욕장업 기타,0515283030,,,,392333.26238725     ,190804.667916156    ,부산광역시 동래구 안락동 471-64 ,2017-09-04 10:04:03
3300000,3300000-202-2025-00001,2025-03-18,영업/정상,,148.77,607-830,47895,대우여성목욕탕,공동탕업,I,,0,0,0,N,2026-05-07 22:36:48,"부산광역시 동래구 충렬대로410번길 61, 2층 (안락동)",N,2,0,2,0,영업,01,0,01,2,공동탕업,,,,,391385.163486418    ,190337.334723405    ,부산광역시 동래구 안락동 629-19 ,2025-11-01 15:00:57
3300000,3300000-202-2025-00002,2025-05-20,영업/정상,,"1,308.82",607-833,47712,동방온천사우나,공동탕업,I,,0,0,0,Y,2026-05-07 22:36:48,"부산광역시 동래구 금강로106번길 3, 2, 3층 (온천동, 위버스파아파트)",N,3,,2,,영업,01,0,01,2,공동탕업,0518199515,,,,389278.357199272    ,192991.229565746    ,부산광역시 동래구 온천동 210-72 위버스파아파트 ,2025-05-20 15:41:23
3300000,3300000-202-1984-01509,1984-05-14,영업/정상,,742.72,607-833,47712,반도온천,공동탕업,I,,13,1,,N,2026-05-07 22:36:47,부산광역시 동래구 금강공원로 37 (온천동),N,1,0,1,0,영업,01,,01,0,공동탕업,0515557476,,,,389367.860083317    ,193006.980331994    ,부산광역시 동래구 온천동 189-134 ,2020-01-10 14:55:38
3300000,3300000-202-1984-01511,1984-09-04,영업/정상,,328.00,607-828,47783,수향탕,공동탕업,I,,4,1,,N,2026-05-07 22:36:46,부산광역시 동래구 안락로51번길 19 (안락동),N,2,,1,,영업,01,,01,0,공동탕업,0515240865,,,,391437.91765387     ,191083.647997689    ,부산광역시 동래구 안락동 443-48 ,2014-12-18 11:29:24
